timestamp,patient_id,channel_1,channel_2,channel_3,channel_4,delta,theta,alpha,beta,gamma
30:09.8,patient_6,0.40659053735947226,0.995734452,0.958871873,0.6664073046949189,0.7271628097401385,0.065829843,0.9223077754835848,0.7467433077981598,0.8291817799499177
30:10.8,patient_7,0.14328145870264108,0.43526227965655384,0.14281430447286736,0.2854040684634225,0.9807611743888516,0.6925728000775818,0.4258931550366818,0.8577655483724422,0.4437835792823357
30:11.8,patient_8,0.714718834,0.9206914007786196,0.579829576,0.5858083942152443,0.15569259775593292,0.5718975224589538,0.985524133,0.494982795,0.5708530255443127
30:12.8,patient_9,0.29335342144100984,0.3450168399245661,0.2825502675186389,0.10948236606899397,0.22566458305205506,0.9074631763464255,0.5540583834602107,0.13093125212677748,0.5270709385134583
30:13.8,patient_10,0.5254703073558932,0.054732706924985886,0.2790082903477966,0.9658366688075836,0.2117981498815027,0.12248141685029723,0.9308328641758075,0.6962214361212724,0.038202784
30:14.8,patient_1,0.697832786,0.20424210636842888,0.40496858737618846,0.17478498788336594,0.7925397676213367,0.5340361132046566,0.005348989,0.20607377993717524,0.615214897
30:15.8,patient_2,0.9002641112020704,0.4186951433276842,0.9987929358156545,0.6480303180552142,0.18690729645011817,0.8794626935118923,0.7482388061809001,0.4412296690917168,0.8280432857742522
30:16.8,patient_3,0.7921911948016761,0.219634929,0.054966306839822066,0.24545446253893044,0.06665983,0.410023787,0.9030506531025154,0.065000789,0.15750054807580383
30:17.8,patient_4,0.6763610678727241,0.000227038,0.5785418182035315,0.7175613826485358,0.9985608065856286,0.48199491773286707,0.13972056697895407,0.8253084024229824,0.5943317339265958
30:18.8,patient_5,0.6796331823951436,0.9150015377475272,0.082572158,0.7768213672402811,0.024817211445149145,0.070460678,0.096125852,0.12594064104750058,0.5936105444464144
30:19.8,patient_6,0.9459246440320865,0.843879411,0.15452082999051897,0.6734197289114326,0.8352440601588657,0.2781436404489108,0.4245726071859556,0.9030975070493097,0.16418496405635874
30:20.8,patient_7,0.29582409749653604,0.7422922314869471,0.4395629417728987,0.6144994602551925,0.3653668415506528,0.32450664916894734,0.9336789061329351,0.8642306022615571,0.12346357373073602
30:21.8,patient_8,0.001112094,0.16781459564602863,0.5104601313464413,0.8924690939520117,0.8416154597578153,0.9451224487448869,0.5423865601904387,0.46458276443924607,0.9800519429764848
30:22.8,patient_9,0.2719545593981987,0.12036357620998606,0.258792408,0.078626711,0.554620491,0.28266736054115904,0.5274564637217322,0.7443682043039906,0.39371916965303755
30:23.8,patient_10,0.21789138,0.067604749,0.3164571308744162,0.3309147657801952,0.9016312294863601,0.460868735,0.14112611829932187,0.6194450738181533,0.22742172872352928
30:24.8,patient_1,0.6618345851139982,0.7240291887729212,0.08696702,0.24828747963084596,0.9261929864146267,0.6713044235642798,0.000789511,0.8030756423377449,0.17132454445437495
30:25.8,patient_2,0.6337116,0.9288079606878853,0.3032197838442505,0.9880139620654216,0.009098181,0.1621833724078774,0.8101400907454612,0.43180510078591205,0.6676017135832351
30:26.8,patient_3,0.5934613827047238,0.430535821,0.9665584393805441,0.3893897796668735,0.075412176,0.4864423871418745,0.087574563,0.785808484,0.6094452973272788
30:27.8,patient_4,0.016243443,0.11914067199604816,0.9447073816724817,0.7326126992403987,0.2503587295708555,0.7385390394759076,0.633849819,0.46245681706514796,0.6435521229874175
30:28.8,patient_5,0.7287780544506475,0.5123928207321066,0.33487829,0.6847251638810046,0.6693154163635017,0.866855213,0.9146164545151915,0.9409657878427938,0.088006028
30:29.8,patient_6,0.3235304124854915,0.34883190745863013,0.5708539362787616,0.21208123747737773,0.888272197,0.6262592746624267,0.208651913,0.4863721008251476,0.893534583
30:30.8,patient_7,0.6650559890066311,0.3748249243499977,0.9095953911109443,0.23899768021155132,0.45994195129396276,0.6690535153169479,0.6652728362369108,0.46261927193372954,0.3892663968090483
30:31.8,patient_8,0.5565784285021533,0.6213306241557073,0.006183823,0.2812845635530341,0.6069731162742654,0.12628347258456896,0.078698577,0.7850718615635127,0.31336940643035793
30:32.8,patient_9,0.3427309254279072,0.7187181132622024,0.8106835703375919,0.4111272782593792,0.18849985279556114,0.9457764972463472,0.603755144,0.821577692,0.4623614472477392
30:33.8,patient_10,0.13457626710410775,0.11060359887316085,0.948369553,0.2343250656505268,0.8049668338816853,0.13257407748448236,0.16393172095320274,0.5544891143211708,0.39006606574762825
30:34.8,patient_1,0.094418898,0.035590230806476386,0.091325734,0.019651482746847804,0.9673281113534697,0.7746729371817983,0.735953561,0.1797978134950754,0.8635770031391459
30:35.8,patient_2,0.8315183331122236,0.9943303026857149,0.16144768603292103,0.8793930568071955,0.26859893291459747,0.2648163217783188,0.3012312947939082,0.4677582309575795,0.9292609751978921
30:36.8,patient_3,0.918397542,0.23272834891555183,0.9607463027713554,0.9656098313808841,0.4948259516005463,0.9335931437012516,0.46339100880464623,0.9680725029096784,0.3034532164496062
30:37.8,patient_4,0.6497880467642996,0.053830524908459076,0.5375401436403463,0.34157038703156795,0.086116111,0.7199595393694795,0.5994305420276217,0.7529861930391851,0.8639358074599548
30:38.8,patient_5,0.10343411486048337,0.18987532909591998,0.014196634471723701,0.33850687942547286,0.5591366564629684,0.753813713,0.17127341066623958,0.8111626038791322,0.7815231295330671
30:39.8,patient_6,0.4020272168882407,0.038957846,0.25763199876352916,0.007091813,0.5027834418466806,0.21905917305988332,0.7416378186176209,0.032825499,0.9308076723447618
30:40.8,patient_7,0.7289392001051572,0.39181089461717167,0.4499436742688596,0.680250688,0.1444364841550776,0.4430399766351608,0.30264034063681455,0.4678594626341599,0.24575031218588783
30:41.8,patient_8,0.7798208840100681,0.8024017844513243,0.6929089110247677,0.8254398957486287,0.44206621311807504,0.6178131945892864,0.6623718599127535,0.6466211336575554,0.5769591501209791
30:42.8,patient_9,0.1182186222910886,0.3412444497577206,0.7331603781367996,0.14660830036000316,0.33410465208656326,0.7699736182066009,0.15828305069937365,0.8300326836280747,0.27454458474044463
30:43.8,patient_10,3.071884538241587e-05,0.44418340687836655,0.9954215129254561,0.15966634936715074,0.5218308753051893,0.10395937591238957,0.6881176592063503,0.049273654,0.8240944904843742
30:44.8,patient_1,0.712137046,0.6755867735674388,0.287511199,0.7900832499714378,0.5856543354287992,0.9623653164545284,0.12818807281046174,0.8524388856418731,0.005324191
30:45.8,patient_2,0.35659617598620563,0.5088940700698802,0.5382201018684752,0.6162907483541447,0.008495579,0.890220671,0.4253564962699836,0.5484009367419117,0.5648191628863961
30:46.8,patient_3,0.25448133161826025,0.8614456860213242,0.533323548,0.044860558,0.7610059829495553,0.27034859049558435,0.24720607373887682,0.19731397057605993,0.339203431
30:47.8,patient_4,0.01289747,0.8660356750457565,0.4056452594472375,0.6225469904622817,0.7130142918617408,0.822760243,0.7483752494281826,0.317255216,0.32268370707782024
30:48.8,patient_5,0.5402994067614997,0.009910695,0.1691618938424202,0.30891772284376606,0.3662863862065222,0.5183239230398234,0.26203500450687456,0.28192955175156076,0.644906324
30:49.8,patient_6,0.8511507354259817,0.7780463064831992,0.9774565631838426,0.36872515547084594,0.052935936,0.46180648156201864,0.8817173063953962,0.5308590342884758,0.8514844493139939
30:50.8,patient_7,0.9576316462725879,0.46073360024167387,0.8533171866665861,0.7697314182968802,0.7549325397850504,0.3144341058114054,0.8918202114066128,0.05168568,0.6091953913933262
30:51.8,patient_8,0.5657449506132892,0.9888405413036631,0.4983330282942372,0.8109351926726106,0.9551751604781324,0.5809685866315925,0.19644131522278585,0.15853615849992353,0.8531729786467225
30:52.8,patient_9,0.5144613277398942,0.48323207587543515,0.6032454226840298,0.40035662683983064,0.2401515960220142,0.7298891177035978,0.6138459450077243,0.8126930433757824,0.26459711188102997
30:53.8,patient_10,0.085056385,0.9868959453882975,0.2272610535596623,0.9471529360063548,0.3235246137370379,0.41093290496275825,0.087717642,0.13260399074681106,0.5195018547649811
30:54.8,patient_1,0.5488728015425998,0.7545693612057366,0.5437870703917469,0.40646271795207223,0.18381288948181496,0.6292191930082921,0.3915370996016292,0.23339626945812697,0.450536539
30:55.8,patient_2,0.3799790789653946,0.24860488461330632,0.6949701331214758,0.7718360352301099,0.5769361233448397,0.6993129211553037,0.7133217295012723,0.4533706056041573,0.011644899503096218
30:56.8,patient_3,0.6071352808835769,0.5383949792869577,0.5151670283865888,0.48387726456425906,0.15484139464745494,0.7111218170152859,0.6594232468499163,0.5171208881133305,0.5568121431407401
30:57.8,patient_4,0.3887263478765467,0.9921356394785827,0.9902851705849413,0.897532327,0.35619394346137945,0.051966098,0.624700669,0.7636104796141586,0.6615243241461749
30:58.8,patient_5,0.24029912345036675,0.8575306077519237,0.6113416562477262,0.9077612436501786,0.697013014,0.8597478056850669,0.2825408636624436,0.4473324266661878,0.5919144044190701
30:59.8,patient_6,0.094965275,0.097366894,0.37097371259216905,0.087416808,0.5601159830093484,0.45825331476504794,0.378024949,0.7898646210355388,0.7362798987834215
31:00.8,patient_7,0.31491844458889573,0.7063719968099961,0.7721520276158381,0.9364933313102257,0.38646256432793524,0.26241608169621444,0.10294614470028618,0.6183463070454575,0.5713395284530771
31:01.8,patient_8,0.096644834,0.34557958587081306,0.17046251158164205,0.8255348415204157,0.4202496018075419,0.2417645074796816,0.71902282,0.11309973942382245,0.066750255
31:02.8,patient_9,0.17689695082398393,0.006982262,0.38451581370626653,0.7913107143126669,0.5621108826232295,0.48301411284395046,0.5038887967912735,0.15633143839283858,0.11644552408471143
31:03.8,patient_10,0.9873361585795459,0.4034809690269996,0.34695895037758584,0.20091133968552244,0.005864728,0.8868315394689592,0.7087656323456546,0.4370337254497708,0.5964745775439524
31:04.8,patient_1,0.4441035569066186,0.2347544217249713,0.43180709510777726,0.8051192087546649,0.078509868,0.3783475816826469,0.24894352479687276,0.3968893930890396,0.2749791919736402
31:05.8,patient_2,0.5318717665050166,0.8188692705204715,0.7817798259287263,0.8501327346850368,0.8812580677630116,0.7497257467835433,0.3244382286350662,0.7435442696372946,0.079645129
31:06.8,patient_3,0.8736185287372153,0.3373306088457655,0.48417303216340746,0.28915033445415095,0.077878989,0.096818731,0.33421533726011465,0.5807371397973519,0.42960274344854676
31:07.8,patient_4,0.9955689004906878,0.8275236939538171,0.7940144502659627,0.9522600783623237,0.7068035962105051,0.4760567021510618,0.02574241,0.3881330810022493,0.5543225980836554
31:08.8,patient_5,0.5827144493446815,0.000597939,0.5764889031398659,0.049860146,0.9200381641090526,0.9916861403927356,0.34104787283062354,0.17076028345038563,0.32874598834960655
31:09.8,patient_6,0.8124738210441717,0.30781915002611915,0.34206943465755535,0.14990925324713966,0.2706836043017311,0.770437803,0.8033045735180335,0.22683710232549514,0.720433702
31:10.8,patient_7,0.32694102433667527,0.24116521430776194,0.8099787436834724,0.5375811380515143,0.37049143705951426,0.210528488,0.8972984957497385,0.575501018,0.6437706081012446
31:11.8,patient_8,0.3057439574472911,0.23356736106861098,0.23828967055309158,0.5757924711223097,0.5689214058447163,0.5014414736979107,0.5182183156359275,0.42343880489979246,0.33281836109167195
31:12.8,patient_9,0.4027037209945602,0.06818662,0.2243829797997955,0.6451500833009034,0.8817089696385847,0.23362476364856655,0.45550169521922024,0.5149275088606721,0.7548725289085606
31:13.8,patient_10,0.6725072626736491,0.18712427041050173,0.5045029240548358,0.016969129315466458,0.9419055872604202,0.40956092726250926,0.030824618699370254,0.17067743530223367,0.6486950425330354
31:14.8,patient_1,0.6821916892550988,0.5555495698856199,0.2608492459620889,0.9603667746221303,0.7395632481112681,0.7800840237349648,0.8792043375853826,0.6629062523445658,0.6374453787179021
31:15.8,patient_2,0.3152394346494508,0.2913610728377445,0.009087035,0.044588093,0.086619761,0.7712248152904037,0.013010213425872719,0.852538741,0.553427701
31:16.8,patient_3,0.1332099241366287,0.41739478232914795,0.6482975272988015,0.14306195272340239,0.6691541555348508,0.22810037790238513,0.9447500802102118,0.2579395067869006,0.011389668088552796
31:17.8,patient_4,0.6323962564655086,0.3768668803471885,0.511093821,0.014014518,0.41030372187266206,0.9222233181548601,0.48921624868809066,0.4915142258318266,0.6965071834768891
31:18.8,patient_5,0.12832586218876452,0.8759049249998946,0.4455178144931612,0.5668584332940947,0.4707009994910616,0.5925681827648268,0.3419344935747266,0.9755273290209018,0.3760417911091565
31:19.8,patient_6,0.5784925082293301,0.9052989990105155,0.9669685146183153,0.9322668839209722,0.04914839,0.3799242909620145,0.9242184348426601,0.33324174055072764,0.9426097101586556
31:20.8,patient_7,0.693422128,0.49295697165586005,0.5711991839629137,0.6659471660804642,0.19106213934635818,0.5019355807808606,0.024390993110096737,0.5950463449237612,0.8179847710772054
31:21.8,patient_8,0.7006114963944516,0.3301559503156044,0.8634315777893845,0.8226574684804273,0.7905136075336477,0.6050712534377437,0.5814248948690871,0.0901957,0.5876944695313122
31:22.8,patient_9,0.7534721106595967,0.10680070400236363,0.13945023620516017,0.013281203458580082,0.4539588330478598,0.5598905318457854,0.5489325244993376,0.6060150024794432,0.25218198181926943
31:23.8,patient_10,0.8728594215656645,0.953402879,0.5692064631294277,0.5420152984797261,0.30166224163114885,0.4864050355361782,0.21932040121138208,0.089631773,0.20371739327766658
31:24.8,patient_1,0.49995899196478844,0.060226945,0.8679796267309029,0.4595629775055219,0.38401907396495816,0.5049328040894001,0.42888743135021057,0.959235435,0.3403848376775491
31:25.8,patient_2,0.7302491895295712,0.29765027756828044,0.583105757,0.49896794422079305,0.8543995133256802,0.17641191042788618,0.6522640059437702,0.7156626520723114,0.4765679435800185
31:26.8,patient_3,0.6191727353658367,0.29806620117000415,0.7180141781270015,0.072213185,0.7489990174049569,0.8127329043046794,0.7271311968819275,0.7881597881357064,0.2960655100389471
31:27.8,patient_4,0.18663993979768256,0.3204012861402149,0.3720435678122074,0.6844353610693075,0.2723153971810828,0.5417603199410154,0.000716859,0.7041043607716369,0.5149294953924828
31:28.8,patient_5,0.025689644869408168,0.16428684327240928,0.092449517,0.5032204148586344,0.11750184021237331,0.1310798617047031,0.9368534300910153,0.5897290360764658,0.16537042551318593
31:29.8,patient_6,0.28454138567693377,0.7831614309236972,0.4579002951270714,0.76514885,0.2519982216440717,0.7661571015827779,0.1645253723928124,0.44991278108550536,0.9777128128254999
31:30.8,patient_7,0.4430337063376194,0.12249786196598922,0.3944793908388575,0.48529063406171535,0.9207564510547337,0.9324439783773508,0.2335804342223592,0.8583733797610624,0.10792455496499387
31:31.8,patient_8,0.6171059444286563,0.6349066591531628,0.8670601823789473,0.14938163622643208,0.5815888378497553,0.9473068992369621,0.26347344569384823,0.956835668,0.9319441396543721
31:32.8,patient_9,0.8499593305032054,0.12384602670581746,0.24399530235247224,0.648256954,0.5334802087447829,0.36901773241117275,0.037820137,0.4990361729040813,0.9135780114026949
31:33.8,patient_10,0.19624571670616564,0.070535638,0.9667342275351081,0.17238636210516622,0.5963935996924615,0.13551687356075404,0.12305212359032491,0.931535049,0.525360482
31:34.8,patient_1,0.1255497898984771,0.9094295036858765,0.9581381198044961,0.8723945633548149,0.36602826574651526,0.5183996266330652,0.986349923,0.5833329099885175,0.7249102718360844
31:35.8,patient_2,0.9634799474743275,0.19012876631870568,0.2476316430714387,0.6131162390692415,0.8071070203195128,0.11260922934922069,0.31521673737728606,0.5383841868964332,0.4360482979725878
31:36.8,patient_3,0.10804455937640711,0.8212501545597043,0.3480519554773205,0.15720388355695425,0.5232862493002498,0.9339874185126172,0.11530109033904934,0.4544827329553567,0.6300345775424382
31:37.8,patient_4,0.47849107010718916,0.5446308711071358,0.895555741,0.9623380574812068,0.11674790276879554,0.183579627,0.10699126117462332,0.20928776153011985,0.3405759374211187
31:38.8,patient_5,0.5855637287933019,0.07785652,0.9666222208961075,0.5183654633353206,0.12906512482906296,0.2527658599511641,0.7194599676699719,0.003719661,0.30115901978544535
31:39.8,patient_6,0.5413744209074383,0.9554481914380675,0.44343910283604404,0.072898452,0.5368591465026183,0.40663652688497043,0.8545686640326409,0.24150622685606127,0.5782297861695137
31:40.8,patient_7,0.086032157,0.24696116699189252,0.3209970456408978,0.6268329044150672,0.9365702180708392,0.3831644685591258,0.2569522995084699,0.5097231716035652,0.49812967418398035
31:41.8,patient_8,0.057026914,0.8596453453526065,0.526094013,0.2531989070128102,0.30835212167619874,0.794662892,0.020909512,0.37995995225975254,0.5795363691499811
31:42.8,patient_9,0.10548342746103567,0.16881000578456418,0.6877692063657348,0.8036934518773025,0.8695411688592183,0.45631682055096234,0.2230900184453558,0.4484852280026338,0.286660581
31:43.8,patient_10,0.5855876838726125,0.8539428821418529,0.2734745153749798,0.8178220735661906,0.7640955865788793,0.1707682600033369,0.056515690796757334,0.9806482195640496,0.36695783181699526
31:44.8,patient_1,0.5443448876343211,0.013228812905293985,0.7364731746190728,0.9789473558546619,0.24781244290690685,0.2672098954860741,0.10339493663004151,0.3502723706693276,0.083897961
31:45.8,patient_2,0.23374079203674425,0.5117804565694807,0.051657357114641034,0.5018695310245037,0.036340748316242455,0.509113385,0.43150811984764237,0.4521829393601079,0.052276372
31:46.8,patient_3,0.6377741418455916,0.7694425794215568,0.049294493,0.45495687972773713,0.10184726514238274,0.1474539174261349,0.22991837086163258,0.13351555135281956,0.25345712967301626
31:47.8,patient_4,0.8200675020556494,0.9347955174927833,0.3862877051455452,0.7534756054464806,0.7284939338474402,0.6116556756460141,0.5159458785254234,0.047957732,0.074246859
31:48.8,patient_5,0.041578959846593766,0.909202136,0.3534731920607206,0.13247065634192656,0.1996697380406467,0.5657473065511459,0.25349375325719037,0.7754095145924946,0.1037747086347407
31:49.8,patient_6,0.4981299435480424,0.8196248695476449,0.3156332153671523,0.5469155137931242,0.3712709205053938,0.7147023163822577,0.9405373011029476,0.5706831750719786,0.8129284053939371
31:50.8,patient_7,0.6893104121026903,0.8881913496613041,0.491019763,0.5462476001308509,0.5016991660064248,0.9377046153793677,0.9059439679262645,0.760704806,0.038873697
31:51.8,patient_8,0.2523119270696871,0.1992196858370765,0.32073358231157123,0.089473123,0.7254681684501628,0.9122545611011557,0.566806105,0.14986279888655163,0.6589427939347428
31:52.8,patient_9,0.3077709052931491,0.28418429571172876,0.19225791846809193,0.41798408550691357,0.11323122325912538,0.9460756180688313,0.35442399198738617,0.5718287711826909,0.2725577488154005
31:53.8,patient_10,0.6136379029893838,0.2889685249210585,0.3094695490886009,0.853284799,0.4063664052774615,0.24471559702370094,0.38114688203473557,0.25364247434137555,0.8715456807081264
31:54.8,patient_1,0.8979352934437369,0.3770539310016988,0.974904273,0.8561536219946603,0.4850729091426954,0.13156530663935462,0.41185228314449696,0.22806181690001992,0.48499228457749954
31:55.8,patient_2,0.8099244203028994,0.3933206703851887,0.4111134169948486,0.099237665,0.5408270639715397,0.3022767004964485,0.727579322,0.011526014052985256,0.30557645932782573
31:56.8,patient_3,0.5831302190995835,0.5445553246546755,0.44471277685833577,0.090720883,0.8183606413952167,0.8950851727663146,0.4516389955188379,0.1303407235690719,0.5176389356894345
31:57.8,patient_4,0.7302217177572492,0.15987976336644139,0.57654499,0.2626954770019353,0.1716781950432169,0.9720534746234882,0.8567299465058974,0.30926811149969535,0.3819580190452688
31:58.8,patient_5,0.3648224702077987,0.6912466637859893,0.9833407684142266,0.8747660625539935,0.8078314518266223,0.859324951,0.9440947859303646,0.11687876059093905,0.5643010646698302
31:59.8,patient_6,0.6409655280987577,0.1675665393045065,0.241601276,0.12890258507349894,0.6928784276966522,0.1100177211275436,0.33594615337893385,0.9858584404109375,0.11453286832634824
32:00.8,patient_7,0.46618159112755697,0.31030848210454753,0.6812821105324338,0.7199968026274463,0.5558708141989593,0.9474279980597932,0.5606944813756801,0.30863264852395067,0.9969905028125511
32:01.8,patient_8,0.1899361364575609,0.503345131,0.7159846935417241,0.10116561961310322,0.6995278704025719,0.423358027,0.095056537,0.13032394670232816,0.42555587769671754
32:02.8,patient_9,0.7017382738772572,0.7964405615234773,0.6073244167930659,0.6231378537478254,0.4120177389516564,0.009310291,0.200469048,0.19908231282795774,0.34823063970736867
32:03.8,patient_10,0.556464637,0.7394692332387273,0.08857834,0.3560672991191448,0.13839758596812457,0.4423937407481936,0.4134657667101601,0.5877032283414765,0.7102098483162649
32:04.8,patient_1,0.3586215819535914,0.6455343564105223,0.6768722758275765,0.788913963,0.6657652402653673,0.04606917,0.20620271590177885,0.064043524,0.3638994064953325
32:05.8,patient_2,0.9113391900786307,0.15577326058017016,0.064094711,0.2336904488253636,0.5246723066856223,0.5438779211611176,0.8765604907887176,0.8624341301411569,0.8332743050287577
32:06.8,patient_3,0.020934117826733267,0.5470453456155777,0.5961426495498969,0.6392018293899598,0.6393748005427755,0.3385540274370513,0.15828625605909807,0.9614996792371473,0.45427072436042526
32:07.8,patient_4,0.315773151,0.087446502,0.7395811772217427,0.23568253457588495,0.337998781,0.47343493359404876,0.45566082155309195,0.24674742066738087,0.7195584132654349
32:08.8,patient_5,0.056881398,0.37736317679665077,0.21096989061995042,0.7136602831121538,0.9068665773398359,0.613170361,0.6056992404598757,0.45009526859085935,0.10745321644188655
32:09.8,patient_6,0.7665273162216272,0.41351653028995916,0.841622008,0.8736780345607488,0.5873698685755769,0.8688010958178203,0.6918639081608444,0.022134451,0.8461191855551118
32:10.8,patient_7,0.7021074541137926,0.039811439,0.030353805533004263,0.12680179912676004,0.085402484,0.6619015764719286,0.38306936972650674,0.6407102247272215,0.7357179867781098
32:11.8,patient_8,0.33135221873631704,0.2739880994699718,0.8438128636583061,0.8665956885955035,0.44980399070442867,0.4340488684781807,0.8690990687247285,0.41392605805258886,0.21171677846196568
32:12.8,patient_9,0.675662902,0.9556494672664894,0.4603290506427651,0.5935752544142979,0.7563560547436343,0.8194278536703651,0.5683191510779255,0.2700584661015557,0.14528600974578665
32:13.8,patient_10,0.39593722619594984,0.9536326078296895,0.2175879399316445,0.12711049086702397,0.7941345617322724,0.9055821375731322,0.4395077804475518,0.20683711061660848,0.3162923487256244
32:14.8,patient_1,0.7562537914224343,0.3523270542525393,0.133778145,0.427541855,0.49459705276375876,0.11975996643219722,0.067240634,0.6540230776587604,0.9760705860319043
32:15.8,patient_2,0.4541836627367061,0.043100108948324056,0.9533071675823725,0.1608602934850979,0.8947475708313011,0.5319329775527915,0.464689468,0.41621703103231444,0.25683157456705863
32:16.8,patient_3,0.41227972783166555,0.17909493932818155,0.072665588,0.7003478888665695,0.26766843719429756,0.28451195974244414,0.8207358408157303,0.17965928902991202,0.4561272089466333
32:17.8,patient_4,0.934729915,0.39221779343354013,0.19909341993592566,0.7588681344179496,0.4105986972382666,0.047061198,0.6145410182213155,0.689109081,0.030020225717336313
32:18.8,patient_5,0.25087909989070023,0.9477796979692298,0.34782234743304596,0.10579652027279896,0.8985969105689701,0.6685466951139853,0.8321624537291183,0.5650722830366937,0.39722752956623253
32:19.8,patient_6,0.12044733999656543,0.14119906353718492,0.6202348489611205,0.5061398526946443,0.8962567164715789,0.8627707774592256,0.4940116705993056,0.8586720549294962,0.5713200154331027
32:20.8,patient_7,0.5845431132594582,0.7635158436682122,0.5448010852760984,0.8146250560259172,0.6857127688246809,0.16290265447739405,0.11846170509448184,0.1174758988764929,0.9531246125079651
32:21.8,patient_8,0.9693218122841789,0.10868253937469208,0.12564349241231398,0.9361630415509965,0.8589805471222202,0.8124136576239005,0.013639846,0.7856666019444561,0.5167360449400644
32:22.8,patient_9,0.37783921372718665,0.9812575773912768,0.2897279837382146,0.513517867,0.088773267,0.8533957335369416,0.3032195467185912,0.673516787,0.8191073261776878
32:23.8,patient_10,0.062036764,0.381616499,0.23875177108602408,0.950279224,0.8649949762077763,0.9143404426664835,0.6979904714977925,0.11501093682809782,0.5471276425689006
32:24.8,patient_1,0.33930526730956745,0.775234539,0.21354285449034138,0.5356889704560298,0.32061990655022676,0.2652850890860524,0.7902599039416938,0.6948207298717207,0.040785013
32:25.8,patient_2,0.5059316543195584,0.3425910828111318,0.41114433647998705,0.39419049459990796,0.17833151242821632,0.9039530651898893,0.2957528346203294,0.4415472888798304,0.31500827518977403
32:26.8,patient_3,0.1619230066322137,0.6276688771588087,0.7040314525916569,0.8482031285528955,0.23936983634204634,0.32066275473643224,0.4956539208832471,0.9449847855558431,0.5755495078311033
32:27.8,patient_4,0.658102218,0.19201608474003673,0.21745293221723594,0.49298271045808906,0.4179685080138871,0.5523380134555028,0.4211189044340816,0.1416113506178993,0.9505939659311243
32:28.8,patient_5,0.9977493890102006,0.14602101929696254,0.3666788797029814,0.47190251056452304,0.2511920046044672,0.050507471,0.41052278435142786,0.642833391,0.8591303597512333
32:29.8,patient_6,0.4517394759814438,0.9380641395681313,0.39091742684116226,0.4903124894098283,0.32056758601649904,0.043881088368743604,0.2313487132001505,0.38198004546294595,0.22835561417884764
32:30.8,patient_7,0.35472855673021264,0.9176472779044335,0.9764565294354102,0.8467850018697454,0.1349784860716421,0.7203732127322029,0.13637110502945837,0.9568146705908778,0.2201098300191635
32:31.8,patient_8,0.40070416683446664,0.8874689402128824,0.9546663568790689,0.8319415416880521,0.2961767655589985,0.44447997797779104,0.19668855823121312,0.32997489529027646,0.20117296711390076
32:32.8,patient_9,0.11514617839520114,0.6254334501665935,0.8001375827520759,0.4035199924402112,0.5722838145420012,0.25629237536921756,0.055332387,0.9621859094918002,0.9224988963025031
32:33.8,patient_10,0.8832736014262238,0.8082682112162782,0.24165892081918516,0.33329986,0.44185370809106395,0.1904134960249102,0.19813074182357704,0.9014858511007491,0.8526661531017207
32:34.8,patient_1,0.414825656,0.069036937,0.068037314,0.4919280240391293,0.34671876123591117,0.6699534908592181,0.009200898,0.27038323531065633,0.7748834322529488
32:35.8,patient_2,0.3872744114248413,0.33478904189067915,0.31690413772062476,0.57277251,0.746452129,0.000401544,0.6272584006359783,0.8035417768264277,0.3927351142242276
32:36.8,patient_3,0.6596902729304743,0.3137031247571562,0.26679454943383085,0.23833721062799695,0.8935099713933179,0.8058911691968542,0.3163754073876829,0.995604202,0.5043807042987668
32:37.8,patient_4,0.4420334209311235,0.6356453219526133,0.5059258001463939,0.7939550847155906,0.756789223,0.079249606,0.9731447114269086,0.25266300217128235,0.4643317447951528
32:38.8,patient_5,0.648233469,0.3559577734706405,0.7777279100677931,0.4864827657324229,0.3320007021176792,0.19148961490811944,0.19371705077629786,0.43677716932331967,0.25339810755937264
32:39.8,patient_6,0.061446290130787506,0.1485067816436808,0.858322939,0.3340455484199596,0.7444421678375537,0.3862363952990896,0.3458285703095939,0.5201807365667597,0.505028046
32:40.8,patient_7,0.8137233437222274,0.5964670754135437,0.8448640854105085,0.10682099296399061,0.1519801824740512,0.4848587397161036,0.3578411586415332,0.2949311358038643,0.030496547852754463
32:41.8,patient_8,0.9405039528794026,0.8143839206690815,0.35967556122306776,0.23884516040360693,0.13031798809129091,0.35499511581394183,0.008451496,0.01526484,0.13181037349745917
32:42.8,patient_9,0.648765386,0.3821234944599732,0.6872343434606829,0.9492811717559837,0.34562703703615894,0.3207121649842939,0.8392079530394589,0.22012924419752666,0.8865895961689464
32:43.8,patient_10,0.9545659288588108,0.1322687150984817,0.31283419752422004,0.3050996868195266,0.807702369,0.9639160120731884,0.03199446,0.28193688434175845,0.7516797670314233
32:44.8,patient_1,0.1514323143699633,0.19668819731282305,0.060905543,0.16885928936703531,0.24634824724230187,0.6415796812433943,0.9401798347292414,0.44359970131818716,0.42286840905908707
32:45.8,patient_2,0.4774161894803537,0.23748330516938398,0.7015652656029423,0.4606727916549932,0.063253409,0.023432955,0.8920743510936207,0.17110247841340187,0.5171503622838772
32:46.8,patient_3,0.6018067339454473,0.2998975929945362,0.009827553,0.3070877433602487,0.1317095352063551,0.4301759084443132,0.5355219160859636,0.8732543566916726,0.36999888595997743
